"age","married","female","black","hispanic","born_us","fertyr","educ_cat","yrs_educ","masters","proffnl","doctoral","empstat","incwage","uhrswork","wkswork1","hrly_wage","ownershp","rent","trantime","hispan","race","citizen","marst","ind1990","occ1990","degfield","statefip"
38,0,0,0,0,1,NA,2,12,0,0,0,1,16000,40,52,7.69230769230769,2,530,20,0,1,1,6,60,869,0,42
33,1,1,0,1,1,1,3,13,0,0,0,1,0,3,40,NA,1,NA,5,1,1,1,1,410,344,0,48
38,1,0,0,0,1,NA,3,13,0,0,0,1,105000,60,52,33.6538461538462,1,NA,75,0,1,1,1,42,503,0,48
30,0,0,0,0,1,NA,3,13,0,0,0,1,32600,48,48,14.1493055555556,1,NA,20,0,1,1,6,751,507,0,19
53,0,0,0,0,0,NA,3,13,0,0,0,1,45000,35,52,24.7252747252747,1,NA,15,0,6,0,6,352,274,0,12
55,1,1,0,0,0,NA,3,13,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,1,0,1,390,188,0,12
47,1,0,0,0,1,NA,4,16,0,0,0,1,55000,55,52,19.2307692307692,1,NA,1,0,1,1,1,60,598,23,31
51,0,1,0,0,1,NA,1,7,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,1,1,5,0,999,0,5
28,0,1,1,0,1,0,2,12,0,0,0,3,920,6,14,10.952380952381,2,380,NA,0,2,1,6,870,447,0,26
31,1,1,0,0,0,0,4,16,0,0,0,1,150000,55,52,52.4475524475524,1,NA,15,0,1,0,1,440,187,33,11
38,0,1,1,0,1,0,3,14,0,0,0,1,34300,55,52,11.993006993007,2,680,40,0,2,1,6,550,243,0,13
32,1,0,0,0,1,NA,3,13,0,0,0,1,77000,45,46,37.1980676328502,2,700,25,0,1,1,1,510,274,0,39
39,0,0,0,0,1,NA,3,13,0,0,0,1,7400,25,25,11.84,1,NA,10,0,1,1,5,641,436,0,37
53,1,0,0,0,1,NA,3,13,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,1,1,1,530,243,0,42
39,1,1,0,0,0,0,5,18,1,0,0,1,43000,40,52,20.6730769230769,1,NA,10,0,6,0,1,901,418,24,12
27,0,1,0,0,1,0,2,12,0,0,0,3,0,NA,NA,NA,2,800,NA,0,1,1,6,0,999,0,21
40,1,1,0,0,1,0,2,12,0,0,0,1,19200,60,3,106.666666666667,1,NA,40,0,1,1,1,412,888,0,26
37,0,1,0,1,1,1,3,13,0,0,0,1,44000,40,52,21.1538461538462,2,1600,65,1,1,1,3,890,377,0,4
29,0,1,1,0,1,0,3,14,0,0,0,1,20000,36,52,10.6837606837607,2,650,55,0,2,1,6,831,95,0,37
25,0,0,0,0,0,NA,5,18,1,0,0,1,22000,40,40,13.75,2,1500,28,0,6,0,6,850,154,24,25
37,1,0,0,0,0,NA,2,12,0,0,0,1,0,40,52,NA,1,NA,60,0,4,0,1,402,809,0,36
40,1,1,0,0,1,0,3,13,0,0,0,1,26000,40,52,12.5,2,930,20,0,1,1,1,910,319,0,42
55,0,1,0,0,1,NA,2,12,0,0,0,1,24000,40,52,11.5384615384615,2,730,5,0,1,1,3,591,243,0,39
41,1,0,0,0,1,NA,2,12,0,0,0,1,0,60,52,NA,1,NA,NA,0,1,1,1,10,473,0,37
52,1,0,0,0,1,NA,5,17,0,1,0,1,0,40,52,NA,1,NA,NA,0,1,1,1,791,178,33,24
54,1,1,0,0,1,NA,5,18,1,0,0,3,62000,40,40,38.75,1,NA,NA,0,1,1,1,850,154,37,51
45,1,0,0,1,0,NA,1,0,0,0,0,1,42000,40,52,20.1923076923077,1,NA,30,1,7,0,1,60,869,0,17
45,1,1,0,0,0,0,2,12,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,5,0,1,741,217,0,51
28,1,1,0,0,1,0,3,14,0,0,0,3,0,NA,NA,NA,2,740,NA,0,1,1,1,862,468,0,53
52,1,0,0,0,1,NA,4,16,0,0,0,1,2e+05,40,52,96.1538461538462,1,NA,60,0,1,1,1,891,22,24,6
45,0,0,0,1,0,NA,1,0,0,0,0,1,25000,40,52,12.0192307692308,1,NA,10,1,7,0,3,20,804,0,6
55,1,1,0,0,1,NA,4,16,0,0,0,1,76000,45,52,32.4786324786325,1,NA,30,0,1,1,1,890,23,62,26
51,1,0,0,1,0,NA,3,13,0,0,0,1,33000,40,52,15.8653846153846,1,NA,15,4,7,0,1,700,383,0,24
27,0,0,0,0,1,NA,3,13,0,0,0,1,8000,20,35,11.4285714285714,1,NA,20,0,1,1,6,421,376,0,42
50,0,1,0,1,0,0,1,8,0,0,0,1,26000,40,52,12.5,2,1100,30,1,1,0,3,722,453,0,6
38,1,1,0,1,1,0,3,14,0,0,0,1,55000,40,52,26.4423076923077,1,NA,35,1,1,1,1,871,465,0,6
25,0,1,0,0,1,0,5,18,1,0,0,1,52000,50,52,20,2,840,15,0,1,1,6,850,22,55,1
25,0,0,0,0,1,NA,2,12,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,1,1,6,0,999,0,12
47,1,1,0,0,1,0,5,18,1,0,0,3,0,NA,NA,NA,1,NA,NA,0,1,1,1,0,999,62,34
25,0,0,0,1,0,NA,2,12,0,0,0,1,0,38,52,NA,2,1300,40,1,7,0,6,60,573,0,53
34,1,1,0,0,1,0,4,16,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,1,1,1,0,999,55,29
35,1,0,0,0,1,NA,2,12,0,0,0,1,56000,60,52,17.9487179487179,1,NA,50,0,1,1,1,351,628,0,17
50,1,0,0,0,1,NA,4,16,0,0,0,1,201000,50,52,77.3076923076923,1,NA,20,0,1,1,1,711,253,19,48
30,1,1,0,0,1,1,4,16,0,0,0,1,115000,40,52,55.2884615384615,1,NA,NA,0,8,1,1,171,195,33,11
31,1,0,0,0,1,NA,5,18,1,0,0,1,130000,45,52,55.5555555555556,1,NA,45,0,1,1,1,882,64,40,29
35,0,1,0,0,1,0,1,10,0,0,0,3,0,NA,NA,NA,2,780,NA,0,1,1,6,641,439,0,17
48,1,0,0,0,1,NA,4,16,0,0,0,1,123000,50,47,52.3404255319149,1,NA,50,0,1,1,1,441,22,62,48
28,0,1,1,0,0,0,4,16,0,0,0,1,60000,40,52,28.8461538461538,2,830,20,0,2,0,6,731,95,61,37
38,1,0,0,0,1,NA,4,16,0,0,0,1,60000,40,52,28.8461538461538,1,NA,40,0,1,1,1,840,208,23,4
27,0,0,0,1,1,NA,4,16,0,0,0,1,71000,38,52,35.9311740890688,1,NA,30,4,7,1,6,372,57,24,36
29,0,0,1,0,1,NA,2,12,0,0,0,1,15000,40,52,7.21153846153846,2,480,25,0,2,1,6,641,436,0,13
37,1,0,0,0,1,NA,3,13,0,0,0,2,50000,40,40,31.25,1,NA,NA,0,1,1,1,60,22,0,38
27,0,0,0,0,1,NA,4,16,0,0,0,1,50000,40,52,24.0384615384615,2,950,10,0,1,1,6,401,808,62,50
55,0,1,0,0,1,NA,4,16,0,0,0,1,50000,40,4,NA,2,150,1,0,1,1,4,842,157,23,30
38,1,1,0,0,1,0,5,18,1,0,0,1,60000,45,52,25.6410256410256,1,NA,30,0,1,1,1,842,163,19,13
50,0,0,0,0,0,NA,4,16,0,0,0,1,571000,8,52,NA,1,NA,15,0,8,0,4,440,13,62,6
34,0,0,1,0,1,NA,2,12,0,0,0,1,28800,40,52,13.8461538461538,1,NA,142,0,2,1,6,740,426,0,6
46,1,1,0,1,0,0,2,12,0,0,0,3,0,NA,NA,NA,2,950,NA,1,1,0,1,0,999,0,37
39,1,0,0,1,0,NA,1,0,0,0,0,1,0,40,52,NA,1,NA,15,1,1,0,1,60,567,0,48
32,1,0,0,0,1,NA,2,12,0,0,0,1,80000,40,52,38.4615384615385,2,2300,60,0,1,1,1,60,558,0,6
43,0,1,0,0,1,0,2,12,0,0,0,1,32000,55,52,11.1888111888112,1,NA,10,0,1,1,6,410,359,0,19
50,0,1,0,0,1,0,3,13,0,0,0,1,2200,15,2,73.3333333333333,1,NA,40,0,1,1,4,840,447,0,48
48,1,1,0,0,0,0,3,13,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,1,0,1,0,999,0,48
52,1,0,0,0,1,NA,3,13,0,0,0,3,2000,10,10,20,1,NA,NA,0,1,1,1,842,157,0,55
42,0,1,0,0,1,0,3,13,0,0,0,2,0,NA,NA,NA,2,1000,NA,0,1,1,3,992,991,0,51
33,1,0,0,1,1,NA,1,11,0,0,0,1,20000,56,52,6.86813186813187,1,NA,NA,1,7,1,1,270,726,0,37
51,1,0,0,0,1,NA,4,16,0,0,0,1,2e+05,40,52,96.1538461538462,1,NA,60,0,1,1,1,60,22,62,34
49,1,0,0,0,1,NA,1,9,0,0,0,1,36000,48,52,14.4230769230769,1,NA,30,0,1,1,1,251,549,0,37
46,0,1,0,1,0,0,2,12,0,0,0,1,36000,80,52,8.65384615384615,1,NA,10,1,7,0,3,591,243,0,6
39,0,0,0,0,0,NA,3,14,0,0,0,1,65000,40,52,31.25,1,NA,30,0,1,0,6,60,567,0,17
28,0,0,0,0,0,NA,5,22,0,0,1,1,140000,40,52,67.3076923076923,2,1400,15,0,4,0,4,342,76,24,41
39,1,1,0,1,1,0,3,13,0,0,0,1,12600,40,52,6.05769230769231,2,1400,10,1,1,1,1,60,22,0,6
51,0,0,1,0,1,NA,4,16,0,0,0,1,180000,40,52,86.5384615384615,2,1500,30,0,2,1,6,421,227,59,12
43,0,1,0,0,1,0,2,12,0,0,0,1,6500,15,32,13.5416666666667,1,NA,10,0,1,1,4,681,185,0,6
51,1,1,0,0,1,NA,5,18,1,0,0,1,70000,50,52,26.9230769230769,1,NA,NA,0,1,1,1,842,157,23,27
47,0,1,1,0,1,0,5,18,1,0,0,1,79000,40,52,37.9807692307692,1,NA,25,0,2,1,6,711,37,61,29
39,1,0,0,1,0,NA,1,11,0,0,0,1,60000,40,52,28.8461538461538,1,NA,15,4,7,0,1,300,597,0,36
55,0,0,0,0,1,NA,3,13,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,1,1,4,0,999,0,13
49,1,1,0,0,0,0,5,22,0,0,1,1,120000,40,52,57.6923076923077,1,NA,75,0,4,0,1,931,166,62,24
47,1,1,0,1,1,0,5,18,1,0,0,1,70000,40,52,33.6538461538462,1,NA,NA,4,1,1,1,842,99,23,4
32,1,1,0,0,0,0,4,16,0,0,0,1,70000,40,46,38.0434782608696,2,2200,50,0,1,0,1,641,434,19,12
33,1,1,0,0,1,0,3,14,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,1,1,1,601,376,0,29
44,1,0,0,0,1,NA,2,12,0,0,0,1,18000,40,52,8.65384615384615,1,NA,1,0,1,1,1,20,486,0,29
53,0,1,0,0,1,NA,3,14,0,0,0,1,48000,40,52,23.0769230769231,1,NA,4,0,1,1,4,840,208,0,25
30,1,1,1,0,1,0,5,18,1,0,0,1,28000,40,52,13.4615384615385,2,1700,151,0,2,1,1,831,446,41,13
35,0,0,0,1,1,NA,4,16,0,0,0,1,80000,40,52,38.4615384615385,2,1200,40,2,1,1,6,352,44,24,4
52,0,0,0,0,1,NA,5,18,1,0,0,1,150000,55,52,52.4475524475524,1,NA,NA,0,1,1,6,410,22,21,12
46,1,0,0,0,1,NA,4,16,0,0,0,1,31000,40,52,14.9038461538462,1,NA,15,0,1,1,1,652,243,23,39
49,0,0,0,0,1,NA,4,16,0,0,0,1,80000,52,52,29.585798816568,1,NA,20,0,1,1,4,910,208,62,18
41,1,0,0,0,1,NA,2,12,0,0,0,1,0,50,52,NA,1,NA,60,0,1,1,1,60,595,0,39
45,1,1,0,0,1,0,5,18,1,0,0,1,220000,40,52,105.769230769231,1,NA,NA,0,1,1,1,721,13,34,36
37,1,0,0,0,1,NA,4,16,0,0,0,1,36000,40,52,17.3076923076923,2,600,45,0,1,1,1,60,563,23,17
54,1,0,0,0,0,NA,1,3,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,6,0,1,0,999,0,6
52,0,1,0,1,0,NA,5,18,1,0,0,1,33900,40,52,16.2980769230769,1,NA,NA,1,1,0,4,842,159,62,53
41,0,0,0,0,1,NA,2,12,0,0,0,1,60000,48,52,24.0384615384615,1,NA,42,0,1,1,6,282,783,0,27
48,1,1,0,1,0,0,2,12,0,0,0,1,70000,40,52,33.6538461538462,1,NA,90,4,1,0,1,751,379,0,34
44,1,0,0,0,0,NA,2,12,0,0,0,1,126000,50,52,48.4615384615385,1,NA,30,0,1,0,1,800,214,0,6
29,1,0,0,0,1,NA,2,12,0,0,0,1,60000,40,52,28.8461538461538,1,NA,10,0,1,1,1,612,243,0,29
40,1,0,0,1,0,NA,5,18,1,0,0,1,5000,50,52,NA,2,1700,40,4,1,0,1,732,22,62,12
50,1,1,0,0,1,0,2,12,0,0,0,1,40000,40,52,19.2307692307692,1,NA,15,0,1,1,1,922,313,0,17
50,1,1,0,1,1,0,5,17,0,1,0,1,20000,40,52,9.61538461538461,1,NA,20,1,7,1,1,392,364,36,6
44,0,1,0,0,1,0,2,12,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,1,1,6,0,999,0,40
51,1,0,0,0,1,NA,2,12,0,0,0,1,60000,40,52,28.8461538461538,1,NA,20,0,1,1,1,110,518,0,17
36,0,1,0,0,1,0,5,18,1,0,0,1,57000,40,52,27.4038461538462,1,NA,12,0,1,1,4,842,174,54,13
47,1,1,0,0,1,0,3,14,0,0,0,1,25000,40,52,12.0192307692308,1,NA,NA,0,1,1,1,842,337,0,12
28,0,0,0,1,1,NA,4,16,0,0,0,1,33200,40,52,15.9615384615385,2,690,15,1,1,1,6,840,208,55,4
55,0,1,0,0,1,NA,3,13,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,3,1,5,0,999,0,35
39,0,1,0,0,1,0,2,12,0,0,0,1,39500,60,52,12.6602564102564,2,1000,45,0,1,1,4,641,436,0,4
41,0,0,0,0,1,NA,2,12,0,0,0,1,0,40,52,NA,1,NA,10,0,1,1,4,531,875,0,29
45,1,1,0,0,1,0,5,18,1,0,0,1,101000,55,52,35.3146853146853,1,NA,75,0,1,1,1,812,95,61,12
49,1,1,0,0,0,0,5,18,1,0,0,1,240000,45,52,102.564102564103,1,NA,60,0,1,0,1,711,4,54,25
27,0,0,0,0,0,NA,4,16,0,0,0,1,37900,40,46,20.5978260869565,1,NA,15,0,6,0,6,842,22,24,6
49,0,0,0,1,1,NA,5,18,1,0,0,1,48000,40,52,23.0769230769231,2,820,NA,1,1,1,4,930,173,62,48
46,0,1,0,0,1,0,2,12,0,0,0,1,35000,36,52,18.6965811965812,1,NA,5,0,1,1,6,831,95,0,13
55,0,0,0,0,1,NA,5,18,1,0,0,3,0,NA,NA,NA,1,NA,NA,0,1,1,4,0,999,24,28
26,0,1,0,0,1,0,4,16,0,0,0,1,50000,40,52,24.0384615384615,2,1600,NA,0,1,1,6,652,27,61,6
43,1,1,0,0,1,0,4,16,0,0,0,1,45000,40,52,21.6346153846154,2,1200,45,0,1,1,1,842,156,52,24
30,0,0,0,0,1,NA,3,14,0,0,0,3,0,60,40,NA,1,NA,NA,0,1,1,6,410,804,0,55
49,1,1,0,0,1,0,3,13,0,0,0,1,52000,45,52,22.2222222222222,1,NA,NA,0,1,1,1,441,319,0,45
42,1,1,0,0,1,0,5,17,0,1,0,1,209000,50,52,80.3846153846154,1,NA,60,0,1,1,1,910,178,33,6
42,0,0,0,0,1,NA,1,10,0,0,0,3,300,20,4,3.75,1,NA,NA,0,1,1,4,641,436,0,1
26,1,1,0,0,1,0,4,16,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,1,1,1,731,319,61,4
55,1,0,0,0,1,NA,4,16,0,0,0,1,90000,50,52,34.6153846153846,1,NA,NA,0,1,1,1,60,4,62,48
30,1,0,0,0,1,NA,4,16,0,0,0,1,90000,50,52,34.6153846153846,1,NA,5,0,1,1,1,892,229,36,36
25,0,0,0,0,1,NA,3,14,0,0,0,1,45000,50,52,17.3076923076923,1,NA,20,0,1,1,6,440,187,0,9
29,1,0,0,1,1,NA,2,12,0,0,0,1,7500,30,52,4.80769230769231,1,NA,NA,1,1,1,1,892,199,0,4
54,0,1,0,0,1,NA,5,18,1,0,0,1,53000,35,52,29.1208791208791,1,NA,25,0,1,1,4,931,774,11,36
34,0,1,0,0,1,0,2,12,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,1,1,4,0,999,0,48
49,1,0,0,0,1,NA,4,16,0,0,0,1,139000,70,52,38.1868131868132,1,NA,60,0,1,1,1,541,274,62,12
47,1,0,0,0,1,NA,2,12,0,0,0,1,45000,48,52,18.0288461538462,1,NA,30,0,1,1,1,342,549,0,37
45,1,1,0,0,1,0,5,18,1,0,0,1,46400,40,52,22.3076923076923,1,NA,20,0,1,1,1,881,328,62,39
45,1,1,0,0,1,0,2,12,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,1,1,1,0,999,0,27
53,1,0,0,0,1,NA,2,12,0,0,0,3,0,25,49,NA,1,NA,NA,0,1,1,1,60,567,0,5
49,1,1,0,0,0,0,4,16,0,0,0,1,0,40,52,NA,1,NA,10,0,6,0,1,860,159,62,6
28,1,0,0,0,0,NA,5,18,1,0,0,1,24000,20,52,23.0769230769231,2,580,5,0,4,0,1,850,159,24,53
43,1,1,0,0,1,0,4,16,0,0,0,1,125000,50,52,48.0769230769231,1,NA,NA,0,1,1,1,732,229,61,27
55,1,0,0,1,0,NA,2,12,0,0,0,1,46000,40,52,22.1153846153846,1,NA,10,1,7,0,1,842,486,0,6
46,1,0,0,1,0,NA,4,16,0,0,0,1,24000,40,52,11.5384615384615,1,NA,30,4,1,0,1,791,22,32,12
55,0,1,0,1,0,NA,1,6,0,0,0,1,0,20,52,NA,1,NA,15,1,1,0,4,722,405,0,48
54,1,0,0,1,0,NA,1,7,0,0,0,1,0,55,52,NA,1,NA,30,1,1,0,1,410,22,0,48
45,1,1,0,0,1,0,2,12,0,0,0,2,4000,15,2,133.333333333333,1,NA,NA,0,1,1,1,10,385,0,20
34,1,1,0,0,1,0,2,12,0,0,0,1,30000,40,36,20.8333333333333,2,1800,25,0,1,1,1,711,375,0,20
49,1,1,0,0,1,0,4,16,0,0,0,1,45000,40,52,21.6346153846154,1,NA,20,0,1,1,1,831,95,61,48
43,1,0,0,0,1,NA,4,16,0,0,0,1,544000,55,52,190.20979020979,1,NA,25,0,1,1,1,541,243,50,17
40,0,1,0,0,1,0,2,12,0,0,0,1,55000,40,52,26.4423076923077,1,NA,35,0,1,1,4,711,253,0,12
42,0,1,0,1,1,0,5,17,0,1,0,1,120000,60,52,38.4615384615385,1,NA,NA,4,8,1,4,841,178,33,12
34,0,0,0,0,1,NA,2,12,0,0,0,1,0,40,52,NA,2,600,15,0,1,1,6,60,567,0,39
33,1,0,0,1,0,NA,1,0,0,0,0,1,35000,48,52,14.0224358974359,2,1400,30,4,7,0,2,60,573,0,34
39,1,1,0,0,0,0,2,12,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,1,0,1,601,276,0,17
49,0,1,0,0,1,0,2,12,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,1,1,6,0,999,0,29
38,1,0,0,0,1,NA,3,14,0,0,0,1,15000,40,52,7.21153846153846,2,NA,20,0,1,1,1,351,759,0,40
45,1,0,0,0,1,NA,2,12,0,0,0,1,45000,40,52,21.6346153846154,1,NA,30,0,1,1,1,101,804,0,5
45,1,0,0,0,1,NA,3,14,0,0,0,1,123000,28,52,84.478021978022,1,NA,NA,0,1,1,1,732,64,0,53
54,1,0,0,0,1,NA,2,12,0,0,0,1,80000,49,52,31.3971742543171,1,NA,20,0,1,1,1,502,22,0,42
35,1,1,0,0,1,0,4,16,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,1,1,1,0,999,23,47
50,1,0,0,0,1,NA,4,16,0,0,0,1,58000,40,52,27.8846153846154,1,NA,55,0,1,1,1,342,274,55,33
25,0,0,0,0,1,NA,3,13,0,0,0,1,34600,40,52,16.6346153846154,1,NA,25,0,1,1,6,901,427,0,12
37,1,0,0,0,1,NA,2,12,0,0,0,1,60000,40,52,28.8461538461538,2,1300,60,0,1,1,1,950,905,0,6
37,0,1,0,0,1,0,4,16,0,0,0,2,0,NA,NA,NA,1,NA,NA,0,1,1,6,882,379,64,6
27,1,0,0,0,1,NA,3,14,0,0,0,1,43500,55,52,15.2097902097902,2,700,5,0,1,1,1,580,364,0,49
52,1,1,0,0,0,NA,2,12,0,0,0,1,36000,40,52,17.3076923076923,1,NA,20,0,6,0,1,791,458,0,13
28,1,0,0,1,0,NA,5,18,1,0,0,1,92000,40,49,46.9387755102041,2,1500,10,4,1,0,1,732,55,24,48
50,1,0,0,1,0,NA,3,14,0,0,0,1,42000,40,52,20.1923076923077,1,NA,15,1,7,0,1,901,505,0,6
31,0,1,0,0,1,0,2,12,0,0,0,3,0,NA,NA,NA,2,650,NA,0,1,1,6,0,999,0,48
53,1,1,0,0,1,NA,4,16,0,0,0,1,24000,38,52,12.1457489878543,1,NA,15,0,1,1,1,842,159,62,13
47,1,1,0,0,1,0,1,11,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,1,1,1,0,999,0,1
33,0,1,0,0,1,0,4,16,0,0,0,1,37000,40,52,17.7884615384615,2,1500,25,0,1,1,6,641,434,23,34
50,0,0,1,0,1,NA,2,12,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,2,1,6,0,999,0,45
51,1,1,0,0,0,NA,1,10,0,0,0,1,15200,60,52,4.87179487179487,1,NA,60,0,6,0,1,791,458,0,4
47,0,0,0,0,1,NA,2,12,0,0,0,2,0,NA,NA,NA,1,NA,NA,0,3,1,5,530,365,0,41
44,1,1,0,0,1,0,5,18,1,0,0,1,0,32,52,NA,1,NA,NA,0,1,1,1,862,155,23,41
30,0,0,0,0,1,NA,4,16,0,0,0,1,63000,40,52,30.2884615384615,2,960,14,0,1,1,4,800,195,19,1
28,0,1,0,0,1,0,4,16,0,0,0,1,64000,48,52,25.6410256410256,1,NA,25,0,1,1,6,441,23,62,42
53,1,1,0,0,1,NA,2,12,0,0,0,1,14000,35,52,7.69230769230769,1,NA,15,0,3,1,1,842,159,0,40
39,1,1,0,0,0,0,4,16,0,0,0,1,1000,5,30,6.66666666666667,1,NA,NA,0,6,0,1,842,468,62,17
29,1,0,0,0,1,NA,4,16,0,0,0,1,4500,40,52,NA,2,710,15,0,1,1,1,171,319,50,5
35,0,0,0,0,0,NA,3,14,0,0,0,1,4000,18,34,6.5359477124183,1,NA,35,0,6,0,6,371,785,0,26
31,1,1,0,0,1,0,2,12,0,0,0,1,40000,50,49,16.3265306122449,1,NA,15,0,1,1,1,682,243,0,20
46,1,0,0,1,1,NA,5,17,0,1,0,1,12000,40,52,5.76923076923077,1,NA,15,4,1,1,1,840,208,62,48
53,0,1,1,1,1,NA,2,12,0,0,0,3,700,4,5,35,1,NA,NA,2,2,1,5,410,357,0,48
42,1,1,0,0,1,0,3,13,0,0,0,1,35000,75,52,8.97435897435897,1,NA,9,0,1,1,1,870,338,0,42
33,0,1,0,0,1,0,5,17,0,1,0,1,60000,40,52,28.8461538461538,2,1800,5,0,1,1,4,850,84,61,19
39,1,0,0,1,0,NA,4,16,0,0,0,1,80000,40,52,38.4615384615385,1,NA,NA,1,8,0,1,732,229,24,17
41,0,0,0,0,1,NA,3,13,0,0,0,1,120000,55,52,41.958041958042,2,NA,2,0,8,1,6,712,18,0,4
51,0,1,0,0,1,NA,2,12,0,0,0,1,30000,40,52,14.4230769230769,2,750,30,0,1,1,6,342,785,0,55
45,0,0,0,0,1,NA,4,16,0,0,0,1,56000,40,52,26.9230769230769,2,1100,20,0,1,1,6,711,253,62,12
30,0,0,0,0,1,NA,3,13,0,0,0,1,15000,30,52,9.61538461538461,1,NA,15,0,1,1,6,410,888,0,36
36,0,0,1,0,1,NA,4,16,0,0,0,1,75000,30,52,48.0769230769231,2,NA,60,0,2,1,6,860,159,60,6
43,1,1,0,0,1,0,5,17,0,1,0,1,50000,40,52,24.0384615384615,1,NA,4,0,1,1,1,842,36,61,20
46,0,1,0,1,1,0,3,14,0,0,0,1,120000,40,52,57.6923076923077,1,NA,20,1,7,1,4,60,313,0,6
52,1,0,1,0,1,NA,3,13,0,0,0,1,40000,40,30,33.3333333333333,1,NA,40,0,2,1,1,732,4,0,12
53,1,0,0,0,1,NA,5,18,1,0,0,1,80000,40,52,38.4615384615385,1,NA,20,0,1,1,1,120,22,50,39
30,1,1,0,0,1,1,5,18,1,0,0,1,36000,40,52,17.3076923076923,1,NA,20,0,1,1,1,880,176,23,27
47,0,0,0,0,1,NA,4,16,0,0,0,1,60000,50,52,23.0769230769231,1,NA,30,0,1,1,6,300,368,25,47
31,1,1,0,0,1,0,4,16,0,0,0,1,0,32,52,NA,1,NA,20,0,1,1,1,712,254,34,6
32,0,0,0,0,1,NA,2,12,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,1,1,3,0,999,0,21
28,0,1,0,0,1,0,4,16,0,0,0,1,18000,12,52,28.8461538461538,1,NA,20,0,8,1,6,831,13,61,6
36,1,0,0,0,1,NA,3,13,0,0,0,1,35700,40,52,17.1634615384615,1,NA,30,0,1,1,1,740,426,0,25
36,1,0,0,0,1,NA,4,16,0,0,0,1,44000,40,52,21.1538461538462,1,NA,20,0,1,1,1,351,628,53,1
48,0,1,0,0,1,0,2,12,0,0,0,1,5700,22,15,17.2727272727273,1,NA,5,0,1,1,4,722,453,0,47
54,1,1,0,0,0,NA,4,16,0,0,0,1,0,32,52,NA,1,NA,25,0,4,0,1,712,254,19,6
55,0,1,0,1,1,NA,1,0,0,0,0,3,0,NA,NA,NA,1,NA,NA,1,1,1,4,0,999,0,4
55,1,0,1,0,1,NA,3,13,0,0,0,1,30000,40,52,14.4230769230769,1,NA,45,0,2,1,1,242,657,0,13
50,1,1,0,0,0,0,4,16,0,0,0,1,14000,20,52,13.4615384615385,1,NA,15,0,4,0,1,882,337,55,48
46,1,1,0,1,0,0,3,13,0,0,0,1,50000,50,52,19.2307692307692,1,NA,30,4,1,0,1,892,337,0,12
39,1,1,0,0,1,0,2,12,0,0,0,1,38000,68,52,10.7466063348416,1,NA,30,0,1,1,2,871,447,0,25
44,1,1,0,0,0,0,5,17,0,1,0,1,1e+05,50,52,38.4615384615385,1,NA,140,0,4,0,1,682,96,37,36
52,1,0,0,0,1,NA,4,16,0,0,0,1,90000,40,52,43.2692307692308,1,NA,35,0,1,1,1,800,4,24,27
55,1,1,0,1,1,NA,2,12,0,0,0,3,0,NA,NA,NA,2,1500,NA,1,8,1,1,0,999,0,6
37,0,0,0,1,0,NA,2,12,0,0,0,3,0,NA,NA,NA,1,NA,NA,1,7,0,6,0,999,0,48
40,1,0,0,0,1,NA,5,22,0,0,1,1,75000,65,52,22.189349112426,2,2200,20,0,1,1,1,850,154,36,34
30,1,0,0,0,1,NA,2,12,0,0,0,1,40000,45,52,17.0940170940171,2,NA,NA,0,1,1,1,641,17,0,29
25,0,0,1,0,1,NA,2,12,0,0,0,1,35000,46,52,14.6321070234114,1,NA,30,0,2,1,6,650,365,0,12
54,1,0,0,0,1,NA,4,16,0,0,0,1,98000,60,52,31.4102564102564,1,NA,15,0,1,1,1,932,22,62,48
27,0,0,0,0,1,NA,5,17,0,1,0,1,65000,40,46,35.3260869565217,1,NA,60,0,6,1,6,841,178,55,34
53,1,0,0,0,1,NA,4,16,0,0,0,1,72000,50,52,27.6923076923077,1,NA,30,0,1,1,1,470,453,25,17
46,1,1,0,0,1,0,5,18,1,0,0,1,1e+05,40,52,48.0769230769231,1,NA,100,0,1,1,1,702,64,21,29
51,0,1,0,0,1,NA,5,18,1,0,0,1,115000,50,52,44.2307692307692,1,NA,20,0,1,1,4,410,22,23,36
46,0,0,1,0,1,NA,2,12,0,0,0,1,0,40,52,NA,1,NA,NA,0,2,1,6,20,486,0,51
